Gene ID	brain	liver	testis
ENSMUSG00000029613	0.106961732	0	0
ENSMUSG00000029614	10.97196404	214.9804718	96.1685235
ENSMUSG00000029616	97.61209478	50.8854109	63.1784924
ENSMUSG00000029617	0.926694723	0.096352225	4.105371733
ENSMUSG00000029621	107.0603968	6.52915661	10.23587409
ENSMUSG00000029622	16.30031775	15.28461883	24.32919465
ENSMUSG00000029623	37.90925631	31.5968132	24.51913159
ENSMUSG00000029625	0	0	0.05092756
ENSMUSG00000029630	0	4.015778163	0.076223706
ENSMUSG00000029632	460.0303547	675.6714347	83.49742768
ENSMUSG00000029636	16.0724497	0.003548085	0.118937933
ENSMUSG00000029642	1.100391255	0.646121345	3.506782605
ENSMUSG00000029647	0.665045823	0	0
ENSMUSG00000029649	0.267756704	0.789515135	0.490152405
ENSMUSG00000029656	0	1.929897071	1.275714301
ENSMUSG00000029657	89.78470982	30.40780781	13.53703557
ENSMUSG00000029661	0.028571365	0.873341959	0.171677089
ENSMUSG00000029672	0	2.539310953	1.505106317
ENSMUSG00000029674	0.161462132	1.667395282	4.945842669
ENSMUSG00000029675	0	0	2.515513253
ENSMUSG00000029681	3.368359603	0	5.007428282
ENSMUSG00000029682	0	0	0.441027807
ENSMUSG00000029684	10.64637114	0.35946991	5.199955265
ENSMUSG00000029686	11.24211688	4.159703569	47.62956424
ENSMUSG00000029695	0.497363128	42.15458456	7.890152942
ENSMUSG00000029708	0.2049262	0.933764697	2.505153057
ENSMUSG00000029710	0.196210835	0.370614405	0.884084486
ENSMUSG00000029712	3.619249373	0	0
ENSMUSG00000029713	835.1246557	76.6305542	203.390801
ENSMUSG00000029714	0.239853439	0.378011652	0.132627781
ENSMUSG00000029716	0	5.184361699	0
ENSMUSG00000029718	0	0	1.870447133
ENSMUSG00000029720	8.306142778	32.42341182	2.725595015
ENSMUSG00000029722	2.907079498	1.651576454	19.89733284
ENSMUSG00000029723	0	0	1.936637277
ENSMUSG00000029725	0	0	2.462992813
ENSMUSG00000029726	0.250025281	0.046756308	1.285873049
ENSMUSG00000029727	0.079899465	15.89532934	0
ENSMUSG00000029730	1.0368701	3.232746154	77.15324627
ENSMUSG00000029735	1.684015361	25.08191947	0.901049307
ENSMUSG00000029752	6.010548366	0.048200748	30.8992859
ENSMUSG00000029757	63.35671439	0	7.624672908
ENSMUSG00000029759	0.153521987	75.80071402	15.69857545
ENSMUSG00000029762	5.156395554	5.792738281	397.8459326
ENSMUSG00000029763	6.4047366	1.795177704	12.26071693
ENSMUSG00000029765	7.278622316	0.314853034	0
ENSMUSG00000029767	10.74033734	47.20169847	91.97120502
ENSMUSG00000029771	0	0	4.003784251
ENSMUSG00000029772	8.114921549	0.047445464	10.02363395
ENSMUSG00000029776	113.6098413	180.8921932	46.55469386
ENSMUSG00000029777	20.4526844	6.686696582	88.75954412
ENSMUSG00000029778	1.082067845	0	0
ENSMUSG00000029780	0	0.245172392	0
ENSMUSG00000029781	0.303595415	0.541645762	12.8534065
ENSMUSG00000029787	4.055346535	0.037651405	1.970451807
ENSMUSG00000029788	0	0	1.017342513
ENSMUSG00000029790	0.500510996	0	4.878645284
ENSMUSG00000029810	0	2.188573814	0.144006731
ENSMUSG00000029814	0	1.1759743	1.446830212
ENSMUSG00000029815	0	0.367158898	0.252889517
ENSMUSG00000029821	1.493123013	0.063488609	0.046448214
ENSMUSG00000029822	0.168688133	0	0.289164594
ENSMUSG00000029838	11.36098413	0	0
ENSMUSG00000029840	140.0425351	87.63241972	131.3989471
ENSMUSG00000029851	0.122033912	0	0.667959277
ENSMUSG00000029859	0	0.056231397	0
ENSMUSG00000029860	9.941624594	0.79340501	59.03153599
ENSMUSG00000029863	0	0	0.3966948
ENSMUSG00000029864	21.960842	341.2652912	2.939705741
ENSMUSG00000029866	0.162242051	0.045934896	0
ENSMUSG00000029909	0	0.118407821	5.801278334
ENSMUSG00000029910	0.215154422	2.881944184	12.58346582
ENSMUSG00000029911	11.69832281	14.44310902	8.539823594
ENSMUSG00000029916	19.08735542	1.360937897	50.78366849
ENSMUSG00000029918	0.748346864	0	0
ENSMUSG00000029919	0	0	0.259594867
ENSMUSG00000029920	0.118669922	0	0.190483723
ENSMUSG00000029923	0	0	0
ENSMUSG00000029925	0	0.041394762	0
ENSMUSG00000029993	25.597804	16.22856204	8.593926842
ENSMUSG00000029994	3.626766669	80.40373377	21.50172437
ENSMUSG00000029998	22.02332953	14.9189705	34.22893792
ENSMUSG00000030000	22.43255236	0	0
ENSMUSG00000030004	0	0.106841923	0
ENSMUSG00000030007	75.15417155	22.42578257	227.2911987
ENSMUSG00000030008	0	0	0.154928104
ENSMUSG00000030031	0	0.032374788	0.414580528
ENSMUSG00000030032	6.234187936	1.308035585	51.18656502
ENSMUSG00000030036	5.655825938	14.87683018	35.30812505
ENSMUSG00000030037	5.072295799	10.20314435	3.42001596
ENSMUSG00000030041	0	0	0.234888676
ENSMUSG00000030042	0	0.520977555	1.73849852
ENSMUSG00000030045	4.203014428	6.527211672	0.73312779
ENSMUSG00000030055	0.704793528	15.87004515	11.38153914
ENSMUSG00000030056	0.360238244	0	1.894045358
ENSMUSG00000030057	13.78202343	22.62740781	76.9330921
ENSMUSG00000030058	13.1228505	34.81568546	43.70132309
ENSMUSG00000030059	0.163322663	0.815577303	2.017648258
ENSMUSG00000030061	12.53415222	1.319316225	144.3232921
ENSMUSG00000030062	18.82612937	75.30799641	259.0336894
ENSMUSG00000030075	0.089051773	0	0
ENSMUSG00000030077	25.63539049	0	0
ENSMUSG00000030079	10.98934779	4.00333056	325.1087201
ENSMUSG00000030082	2.687151593	67.17167276	18.6123807
ENSMUSG00000030084	9.834033288	0.018076901	1.310478515
ENSMUSG00000030086	4.757509009	1.098760264	43.23223641
ENSMUSG00000030088	73.06812178	591.4426564	34.26347191
ENSMUSG00000030089	0	0	5.018220153
ENSMUSG00000030091	0.085072305	0.005787098	0.379773145
ENSMUSG00000030095	0.84231307	3.36176037	12.27395495
ENSMUSG00000030101	8.342789599	50.55801302	19.22392007
ENSMUSG00000030105	35.83636181	11.42910355	31.086345
ENSMUSG00000030108	0	1.791871309	0
ENSMUSG00000030120	5.10001583	0	0
ENSMUSG00000030122	152.2675385	109.1499163	53.25572647
ENSMUSG00000030123	1.885243991	0.014974725	0.086632826
ENSMUSG00000030125	0.10952701	0	39.8148105
ENSMUSG00000030127	32.92810773	11.9393256	27.02860139
ENSMUSG00000030137	4.410350861	0	60.34382754
ENSMUSG00000030157	0	1.313740736	0.055768074
ENSMUSG00000030161	6.988266739	6.81376586	4.785691299
ENSMUSG00000030172	0.967241141	2.4355161	2.756675604
ENSMUSG00000030189	0.438817484	0.773631475	316.734228
ENSMUSG00000030199	0.027244562	0.350173107	0.022736314
ENSMUSG00000030204	0	0.347320531	0
ENSMUSG00000030207	1.847140694	0.068902668	0.046310078
ENSMUSG00000030213	0.170398318	0.036880561	0.431502182
ENSMUSG00000030216	0.359899966	0.054950331	5.10340399
ENSMUSG00000030217	0	0	0.448711619
ENSMUSG00000030220	41.22579355	22.95091581	18.29869697
ENSMUSG00000030223	0.07488167	0	0
ENSMUSG00000030224	44.40279098	28.52056972	106.5877155
ENSMUSG00000030225	0.147893412	16.22791372	16.67991628
ENSMUSG00000030236	0	23.6731361	0.812656687
ENSMUSG00000030237	0	0.52104887	0
ENSMUSG00000030244	0.034295786	12.41194552	0.174094468
ENSMUSG00000030245	1.433783354	0.234980917	15.57770649
ENSMUSG00000030246	1143.662693	17.34560472	1088.065242
ENSMUSG00000030265	0	0	0
ENSMUSG00000030268	31.41290266	0	0
ENSMUSG00000030272	10.92122229	1.000994718	1.728857782
ENSMUSG00000030275	0.174265027	0.740762024	3.56333201
ENSMUSG00000030278	0	0	0.18796562
ENSMUSG00000030283	0	0.501366098	0.097669313
ENSMUSG00000030284	2.039301585	1.205083538	0.771316625
ENSMUSG00000030286	4.282274922	11.44466306	6.1434526
ENSMUSG00000030287	0.066213287	0.189041483	1.048351156
ENSMUSG00000030291	0.10807993	0	0.625611974
ENSMUSG00000030292	0	0	23.36799865
ENSMUSG00000030298	28.69633965	65.73890183	71.92710273
ENSMUSG00000030301	1.051810727	0.359392113	1.959228261
ENSMUSG00000030302	228.6150809	0.892143026	4.969728678
ENSMUSG00000030304	0.985376619	1.423824223	13.20018529
ENSMUSG00000030307	112.9567762	0.751588845	0.711587215
ENSMUSG00000030310	38.06993853	0	0
ENSMUSG00000030313	0.449050403	0.088818832	0.303870317
ENSMUSG00000030314	8.35688453	1.597183023	18.54762947
ENSMUSG00000030319	0.148518287	0.041669647	0.81723244
ENSMUSG00000030323	0.12370651	0	17.48714825
ENSMUSG00000030327	113.9481197	1.824092448	9.981185925
ENSMUSG00000030329	2.705334053	0	0.367556747
ENSMUSG00000030335	0	0	0
ENSMUSG00000030341	0	0.615715482	0.373485082
ENSMUSG00000030342	41.09048222	7.127549178	8.539535811
ENSMUSG00000030344	0	0.01760882	36.19593633
ENSMUSG00000030347	1.550724297	0.075696984	0.209722032
ENSMUSG00000030350	2.05132926	0	0
ENSMUSG00000030352	0.169735856	3.011347387	0
ENSMUSG00000030357	32.43995329	26.43365132	356.8943784
ENSMUSG00000030359	6.370908766	45.9258192	12.88060201
ENSMUSG00000030382	0.010403468	50.26367908	0
ENSMUSG00000030399	10.67315151	1.21189082	1.668423302
ENSMUSG00000030400	0.120079415	0.082368121	4.345095167
ENSMUSG00000030403	1.848644154	0.417383678	10.41372413
ENSMUSG00000030407	0	0.87852846	1.521222178
ENSMUSG00000030410	0.577845184	0	0.610632856
ENSMUSG00000030413	0.207961309	0.050749265	0
ENSMUSG00000030417	8.257280351	6.791074917	67.74705125
ENSMUSG00000030421	0.029397797	0	0.289711382
ENSMUSG00000030428	70.3431018	0	1.334364524
ENSMUSG00000030431	0	0.426375775	0
ENSMUSG00000030432	9.491996298	124.7094197	41.58899414
ENSMUSG00000030435	4.2425742	1.707461003	12.40288184
ENSMUSG00000030447	6.46863362	1.059926337	1.51071809
ENSMUSG00000030470	0	11.33444991	0
ENSMUSG00000030471	0.275565296	0	3.007047018
ENSMUSG00000030491	0	0	0.311741189
ENSMUSG00000030494	0	1.403078218	2.493785619
ENSMUSG00000030498	0	1.102455646	0.015934558
ENSMUSG00000030510	0	0	2.129308153
ENSMUSG00000030512	6.728920011	2.663527655	17.40225219
ENSMUSG00000030515	4.468750858	0.910879261	0.844053838
ENSMUSG00000030516	0.0034604	0.129798674	0.283941328
ENSMUSG00000030519	1.391263646	0	0
ENSMUSG00000030522	0	0	0
ENSMUSG00000030523	0.05002291	0	0
ENSMUSG00000030530	0	0.070653112	0
ENSMUSG00000030532	34.86099259	6.750231221	10.56337141
ENSMUSG00000030533	0.591517267	4.225572133	3.529373589
ENSMUSG00000030534	3.127712149	0.062168644	2.209311892
ENSMUSG00000030536	3.996241791	2.0668207	23.21115678
ENSMUSG00000030538	0	0.146810398	1.061934525
ENSMUSG00000030539	0.482046637	0.004044693	0.855133492
ENSMUSG00000030541	51.28675523	92.66980894	87.27314372
ENSMUSG00000030545	0.284637733	12.7853736	2.921575397
ENSMUSG00000030546	0	0.313822217	1.731447831
ENSMUSG00000030551	0.014429451	0	0
ENSMUSG00000030559	0	0	0
ENSMUSG00000030560	0	10.33215856	2.501267983
ENSMUSG00000030579	0	0	0
ENSMUSG00000030591	63.97219304	36.20177789	34.83759946
ENSMUSG00000030592	0.025437592	0.067644941	0.08251177
ENSMUSG00000030600	0.172583032	0	0
ENSMUSG00000030603	29.63788103	13.22687451	201.5633775
ENSMUSG00000030607	0.302613468	0	0.017789321
ENSMUSG00000030612	10.90195922	3.021396233	1.414224371
ENSMUSG00000030613	1.519997348	4.111793265	2.602855465
ENSMUSG00000030614	1.504915772	1.973398849	0
ENSMUSG00000030615	2.956129857	5.169709833	5.416943824
ENSMUSG00000030621	51.1833924	0.407581191	0.38518347
ENSMUSG00000030630	7.971153254	732.8526097	12.51425396
ENSMUSG00000030643	4.814358564	0.705364154	0.300819815
ENSMUSG00000030647	12.12821821	88.41687802	24.93066161
ENSMUSG00000030652	8.518976235	22.05429943	8.844729931
ENSMUSG00000030654	79.58937647	42.3464851	99.94567845
ENSMUSG00000030655	0.420935715	0.05357526	0.554601461
ENSMUSG00000030659	0	0.413085366	21.07868302
ENSMUSG00000030662	16.98486156	19.93107553	252.6017341
ENSMUSG00000030663	24.77372038	10.01772693	13.76754994
ENSMUSG00000030672	0	0	0
ENSMUSG00000030674	0.276406293	264.1744351	1.314421146
ENSMUSG00000030680	0	0	1.656480298
ENSMUSG00000030682	51.98210515	17.67559585	9.428498223
ENSMUSG00000030688	14.73718992	203.5183044	7.488983113
ENSMUSG00000030695	2026.475198	127.2702546	584.2431337
ENSMUSG00000030697	6.515616723	5.965837756	28.66321016
ENSMUSG00000030704	525.7409225	135.0370401	145.4024793
ENSMUSG00000030707	98.33563457	1.515949449	9.651242446
ENSMUSG00000030708	0.220745411	0	30.88921348
ENSMUSG00000030714	0	0	0.354419443
ENSMUSG00000030718	38.39647109	4.884192946	60.52800881
ENSMUSG00000030722	0	0	24.70906852
ENSMUSG00000030724	0	0	0.199592062
ENSMUSG00000030725	1.615607963	0.472866274	2.735811319
ENSMUSG00000030727	0.394855394	0.607481911	4.285955712
ENSMUSG00000030729	61.32234603	0.029214913	20.07719736
ENSMUSG00000030730	1.231051265	0	0.039977408
ENSMUSG00000030733	3.219141268	0.17953722	7.442362229
ENSMUSG00000030737	0	0.532355442	0
ENSMUSG00000030738	7.615491164	39.74999297	53.59674961
ENSMUSG00000030739	1.117493105	0.554845408	0.467762869
ENSMUSG00000030744	66.6925147	418.9590782	60.61002703
ENSMUSG00000030751	158.0276669	146.1361525	66.23475035
ENSMUSG00000030754	21.13487905	44.15333243	104.2753772
ENSMUSG00000030766	0.323633708	0.134907378	3.062013616
ENSMUSG00000030770	3.34787497	5.745541121	13.69560413
ENSMUSG00000030781	0.731667863	1.13597341	0.533060885
ENSMUSG00000030785	0	0	0
ENSMUSG00000030787	3.149230411	0.071755243	0.225003322
ENSMUSG00000030788	6.561660164	0.04711288	1.180443661
ENSMUSG00000030789	0.060824325	0	0
ENSMUSG00000030792	0	0	20.73190422
ENSMUSG00000030793	3.098535642	2.543524986	8.586444478
ENSMUSG00000030795	0.745809777	0.320661916	11.11087901
ENSMUSG00000030798	0	0.776030232	0.02442848
ENSMUSG00000030802	1.195860921	0.491751622	0.724307234
ENSMUSG00000030805	0.79354461	3.785238187	5.509897809
ENSMUSG00000030806	609.4178289	0.69440767	5.02152966
ENSMUSG00000030816	0.681395943	0.872758478	0.751114242
ENSMUSG00000030824	6.872688306	10.49423672	15.36906364
ENSMUSG00000030826	6.024643297	0	195.1889788
ENSMUSG00000030830	0.013432939	0.304447616	0.041763103
ENSMUSG00000030834	0.009848598	9.353854788	0.026120645
ENSMUSG00000030835	4.166085709	11.80253163	6.470518246
ENSMUSG00000030842	28.57559307	22.4679229	33.84186947
ENSMUSG00000030844	16.27776586	0.329666978	2.852651313
ENSMUSG00000030846	2.299634959	2.322061387	5.840848529
ENSMUSG00000030847	0.313565229	8.497433789	0.285883865
ENSMUSG00000030850	2.86455979	0.174234022	3.793990273
ENSMUSG00000030851	237.8707521	220.8995663	2901.430571
ENSMUSG00000030852	0.669838099	0	0.4857781
ENSMUSG00000030854	3.836546224	2.361802952	0
ENSMUSG00000030861	15.81545213	66.9836621	36.61753877
ENSMUSG00000030868	21.43651057	2.672150214	10.98900281
ENSMUSG00000030869	8.243655251	27.68165316	9.744196431
ENSMUSG00000030870	8.76751685	7.431607807	12.65857725
ENSMUSG00000030871	0.182346121	0.773696306	2.643576793
ENSMUSG00000030872	0.271148884	0.008350915	0.183850319
ENSMUSG00000030876	0.381004775	0.327449749	0.111169225
ENSMUSG00000030878	0	0	0
ENSMUSG00000030879	2.738692057	6.752824472	2.172331746
ENSMUSG00000030881	13.47616343	0.349421064	2.718544325
ENSMUSG00000030884	79.03497586	207.7906847	476.4683123
ENSMUSG00000030890	4.637185282	2.864763899	21.10458351
ENSMUSG00000030894	10.62851756	8.872158496	13.22551022
ENSMUSG00000030895	5.006989286	23.89939721	84.54208082
ENSMUSG00000030905	261.2260526	4.31205704	0.654318351
ENSMUSG00000030909	0	0.042643412	0
ENSMUSG00000030922	1.440032107	0.651294879	1.863108661
ENSMUSG00000030934	54.86216937	33.82182218	138.4841703
ENSMUSG00000030935	0.029762386	3.286231947	0.114556433
ENSMUSG00000030942	6.114850855	0.817781566	46.90291157
ENSMUSG00000030945	0.049581269	2.739185741	0.171058355
ENSMUSG00000030946	11.02411529	6.763845786	2.852219638
ENSMUSG00000030960	1.033346367	0	0.52628359
ENSMUSG00000030967	0	0	0.073960291
ENSMUSG00000030968	0.019452884	0.422310855	218.4994208
ENSMUSG00000030970	0.246426375	0.110498407	7.815473193
ENSMUSG00000030972	0	11.53542683	0
ENSMUSG00000030978	0.254850446	2.108377541	58.96246801
ENSMUSG00000030979	13.84686011	5.907230294	4.628129978
ENSMUSG00000030982	2.969895906	3.662901592	4.897926761
ENSMUSG00000030983	0.426742826	3.015885576	2.006568603
ENSMUSG00000030986	0.066918034	0.20041937	2.747178757
ENSMUSG00000030987	4.531379334	2.771795867	116.9853238
ENSMUSG00000031004	0.025479407	0.452301797	0.003499156
ENSMUSG00000031007	3.787260949	0	2.724012207
ENSMUSG00000031012	10.45092143	0.400637763	0.628202023
ENSMUSG00000031015	0.62821107	0.350989981	3.17626356
ENSMUSG00000031021	1.125715148	1.749730988	5.792788729
ENSMUSG00000031027	0.174955679	0	37.01324071
ENSMUSG00000031029	13.91921409	22.52238116	121.4560363
ENSMUSG00000031059	8.090490336	37.47506392	14.07533411
ENSMUSG00000031066	0.78673206	0	0
ENSMUSG00000031068	58.54564464	38.3872398	205.6786777
ENSMUSG00000031077	0	2.74839178	1.23023016
ENSMUSG00000031078	30.29423498	1.212603964	12.40216239
ENSMUSG00000031089	0	0	2.507886998
ENSMUSG00000031090	0	2.593250565	0.307913672
ENSMUSG00000031093	0.396692434	1.362299353	1.202502246
ENSMUSG00000031095	3.463970218	2.614450388	35.12826053
ENSMUSG00000031101	0.39166994	0	0
ENSMUSG00000031104	2.746397286	0	0
ENSMUSG00000031112	0.071301557	0	0.33472068
ENSMUSG00000031119	0.131609068	0.306645396	4.211563746
ENSMUSG00000031138	0	0.099548406	0
ENSMUSG00000031144	572.9119579	0.320700814	0.617985718
ENSMUSG00000031146	1.22174861	1.997321585	10.70711913
ENSMUSG00000031149	53.85203265	0.864589738	3.423181575
ENSMUSG00000031153	12.24896478	2.574255005	1.59431912
ENSMUSG00000031156	0	0.057817818	0.034020295
ENSMUSG00000031157	2.746444269	0.092468832	0
ENSMUSG00000031158	0.349944246	13.23011607	7.508552373
ENSMUSG00000031161	5.897788919	1.877254084	15.19063804
ENSMUSG00000031162	0	0	0
ENSMUSG00000031163	0.123941426	0.083541567	0
ENSMUSG00000031165	0.192536756	0.057360109	0.268962211
ENSMUSG00000031166	7.760199122	0.148470078	3.026616278
ENSMUSG00000031167	5.807581361	9.188535065	16.513002
ENSMUSG00000031168	6.33614127	410.744957	104.9804461
ENSMUSG00000031170	0.386703826	0.069051779	0.061546761
ENSMUSG00000031173	0.322689348	1129.166127	0.724336012
ENSMUSG00000031176	71.19349597	10.51627935	3.575850581
ENSMUSG00000031197	31.23953501	12.19151922	8.345138236
ENSMUSG00000031198	32.37135796	3.902712438	4.692737315
ENSMUSG00000031201	8.931487879	6.214724979	4.915769321
ENSMUSG00000031202	23.23220477	0.85337393	0
ENSMUSG00000031207	25.74674044	26.61647549	89.59123767
ENSMUSG00000031216	0	0	0.003917018
ENSMUSG00000031217	0.719264324	0.112611906	1.909585653
ENSMUSG00000031221	2.709609516	5.691471847	1.121491265
ENSMUSG00000031226	14.68128002	6.262570452	15.76188776
ENSMUSG00000031229	0.025487394	0.00124301	0
ENSMUSG00000031233	0	0	6.405335343
ENSMUSG00000031242	4.514465417	2.02066084	0.030450344
ENSMUSG00000031245	1.577692599	8.629689568	11.06080473
ENSMUSG00000031246	26.78553685	33.04449533	37.47369389
ENSMUSG00000031264	10.16479433	0	0
ENSMUSG00000031295	0.114441442	0.165371589	0.109131719
ENSMUSG00000031299	218.7815174	49.58230249	22.08592434
ENSMUSG00000031302	28.13254241	0	0
ENSMUSG00000031303	0	0	0.003812984
ENSMUSG00000031309	3.280219302	4.455528627	33.28500891
ENSMUSG00000031311	0.476831512	1.139344636	0.336749552
ENSMUSG00000031312	0	0	0
ENSMUSG00000031314	0.065217245	0	0.032084953
ENSMUSG00000031320	35.73346881	238.786512	22.57947258
ENSMUSG00000031328	5.813689164	3.862711548	47.51157311
ENSMUSG00000031329	0	0	25.48896109
ENSMUSG00000031333	2.811985697	2.508127115	0.653354277
ENSMUSG00000031337	0.488577288	0.250443173	0.802152599
ENSMUSG00000031342	7.396080073	0	0
ENSMUSG00000031343	1.790479072	0	0.428178286
ENSMUSG00000031347	6.460646493	0.484704463	0.046564766
ENSMUSG00000031349	15.18071041	89.14298818	34.27786107
ENSMUSG00000031352	13.17359225	4.455204471	6.053376448
ENSMUSG00000031353	6.977930457	5.165560632	59.60566354
ENSMUSG00000031357	7.587301303	1.939232773	142.4757238
ENSMUSG00000031360	1.167718042	0.454577375	1.567123604
ENSMUSG00000031367	7.092569228	0	1.43605273
ENSMUSG00000031373	0.299047451	0.778882807	12.0312098
ENSMUSG00000031375	0.674865291	0.887993825	0.107960442
ENSMUSG00000031378	0.05653007	0.137863683	3.460737287
ENSMUSG00000031379	0.531096996	9.993091053	2.513786554
ENSMUSG00000031384	0	0	12.4105081
ENSMUSG00000031386	2.746397286	0.822708742	2.470331286
ENSMUSG00000031387	0.171009098	0.490078975	1.297240486
ENSMUSG00000031388	3.717444058	0.269030297	0.311798745
ENSMUSG00000031393	0.369719434	0	0
ENSMUSG00000031397	1.028554091	0	2.908625152
ENSMUSG00000031398	0.193763015	0	0
ENSMUSG00000031400	22.53873417	1.315296687	34.6188842
ENSMUSG00000031402	8.533071166	2.962529446	2.863443184
ENSMUSG00000031403	0.127084595	5.677079306	0.303625702
ENSMUSG00000031422	0	0.169183667	0.053287383
ENSMUSG00000031425	3483.84407	0.988936103	1.462370506
ENSMUSG00000031429	0.790255792	5.893486066	3.557000779
ENSMUSG00000031432	83.13660075	29.16175092	177.0154676
ENSMUSG00000031441	0.046227615	1.373709656	0.515434162
ENSMUSG00000031444	0	0.468963432	0.167935907
ENSMUSG00000031446	1.620729121	3.023081846	39.9126568
ENSMUSG00000031447	2.100520569	11.3545476	21.0412712
ENSMUSG00000031448	0	0.110615103	1.207682344
ENSMUSG00000031453	0.724714364	0.088903112	0.601078453
ENSMUSG00000031458	2.335060219	0	13.44278656
ENSMUSG00000031478	0	0	0.163316986
ENSMUSG00000031479	2.336469712	0.835026682	5.106857389
ENSMUSG00000031482	0.215807487	153.5917478	0
ENSMUSG00000031483	3.109388739	8.009902683	163.3025965
ENSMUSG00000031485	63.77956231	45.98416733	14.14368263
ENSMUSG00000031486	0	0	0
ENSMUSG00000031488	0	0	4.858932132
ENSMUSG00000031490	0	2.07447079	1.158716027
ENSMUSG00000031502	0	0.042576636	0.019766391
ENSMUSG00000031503	0	0	0.023517646
ENSMUSG00000031506	0	0	0
ENSMUSG00000031512	0	0	8.775805847
ENSMUSG00000031516	15.30897428	2.238882875	5.330896637
ENSMUSG00000031517	1544.757443	0.144217147	0.331555065
ENSMUSG00000031521	1.477853505	3.563061445	8.933367168
ENSMUSG00000031533	1.506043366	2.852705284	5.595801105
ENSMUSG00000031534	0	0	0.690204921
ENSMUSG00000031536	1.22658787	0.481307305	1.275440906
ENSMUSG00000031539	11.24822469	0	0
ENSMUSG00000031543	0	0	0
ENSMUSG00000031546	0	0	1.245885568
ENSMUSG00000031548	0	0	0
ENSMUSG00000031549	0	6.859147745	0
ENSMUSG00000031552	0	0	2.462848921
ENSMUSG00000031555	0.034360623	0.447115296	0.204498766
ENSMUSG00000031556	0	0	3.057265192
ENSMUSG00000031557	0	0	0
ENSMUSG00000031563	0.11283462	0.011214512	0.740768435
ENSMUSG00000031568	6.398158966	3.506334089	3.289794046
ENSMUSG00000031575	0.940319823	0.031255801	3.749815546
ENSMUSG00000031583	0	0	0.011431901
ENSMUSG00000031585	0.33046975	0.38454016	19.95201165
ENSMUSG00000031590	0.325404971	0	0.410335725
ENSMUSG00000031591	8.967664868	5.536525125	10.39760827
ENSMUSG00000031592	0.116052963	0.309601702	7.054574321
ENSMUSG00000031601	6.471452606	0	2.63623832
ENSMUSG00000031604	0.367107174	4.359967344	0.243248779
ENSMUSG00000031608	0.340223442	0.004831744	1.158946253
ENSMUSG00000031613	0	57.79318209	0.955670565
ENSMUSG00000031628	12.34199133	7.493845821	1.776485907
ENSMUSG00000031633	658.8440533	441.5722231	234.701617
ENSMUSG00000031634	0.91922441	1.770541823	10.59603481
ENSMUSG00000031636	0.25013804	0	17.5447049
ENSMUSG00000031639	0.032732658	0	0.125148295
ENSMUSG00000031641	19.33213739	115.5098633	18.03537531
ENSMUSG00000031644	0.047499917	0	1.004133262
ENSMUSG00000031652	0.267902352	0.022292878	0.484857194
ENSMUSG00000031654	0.224100005	0	0
ENSMUSG00000031657	0.670354914	0.196017327	3.813559533
ENSMUSG00000031660	0.054199708	0	1.111174236
ENSMUSG00000031666	0.097480542	0.236796192	0.069984566
ENSMUSG00000031667	6.496823482	1.577409488	2.999996329
ENSMUSG00000031672	908.6062288	1024.204311	147.0572329
ENSMUSG00000031673	1.929736989	0.092073361	0.208182392
ENSMUSG00000031683	6.904636816	2.803174198	15.86117297
ENSMUSG00000031691	12.42609108	3.934868745	38.05645494
ENSMUSG00000031696	107.2530275	25.95065841	238.5147448
ENSMUSG00000031698	0	0	0.137869753
ENSMUSG00000031700	1.166825363	9.899734032	38.65216624
ENSMUSG00000031701	37.91677361	13.98215873	153.3452965
ENSMUSG00000031703	8.562670521	1.01901781	5.318953633
ENSMUSG00000031706	0.289570959	0	0.886616978
ENSMUSG00000031708	17.96915757	83.75551013	11.58975031
ENSMUSG00000031710	1.875612455	1.025630599	0.140082806
ENSMUSG00000031711	0	1.826556036	0.824355075
ENSMUSG00000031714	1.263422623	0	0.278430279
ENSMUSG00000031715	0.797773089	0.141636863	0.612186886
ENSMUSG00000031722	0	17.86619977	0.118401217
ENSMUSG00000031723	0	0.121415991	0.515750724
ENSMUSG00000031725	0	74.04378676	0.200973422
ENSMUSG00000031729	7.18465611	0.494792208	36.84776535
ENSMUSG00000031730	5.686364955	3.664392711	5.849194243
ENSMUSG00000031731	26.01877261	10.98176783	45.47694564
ENSMUSG00000031732	1.225601225	0.240102587	0.247277744
ENSMUSG00000031748	1155.690367	9.78627932	87.24148756
ENSMUSG00000031753	0.252839569	0.793145685	17.2785054
ENSMUSG00000031754	5.731468734	6.292003846	9.651961904
ENSMUSG00000031755	0.15643494	0	5.603859035
ENSMUSG00000031765	0.890517734	0	3.69945348
ENSMUSG00000031766	0	0.049036423	0.450049811
ENSMUSG00000031770	0	1.104076428	1.473737944
ENSMUSG00000031772	0.907243719	0	0
ENSMUSG00000031774	2.179217266	1.091693657	10.68654263
ENSMUSG00000031775	21.71089189	0.945952975	0
ENSMUSG00000031778	0.759716775	0	0
ENSMUSG00000031781	25.18012422	17.75274506	152.6833951
ENSMUSG00000031782	59.78599856	117.5909469	10.8364777
ENSMUSG00000031783	0.356864857	0.513684038	12.4877779
ENSMUSG00000031785	0.944924167	0	0.062319459
ENSMUSG00000031786	0	0	0.343771463
ENSMUSG00000031787	5.146998933	0.057889132	13.04089727
ENSMUSG00000031791	0.989699065	0	0
ENSMUSG00000031796	2.115367229	0	40.63499272
ENSMUSG00000031799	8.143581242	13.26382833	5.934665863
