GeneID	adipose.tissue	adrenal.gland	appendix	urinary.bladder	bone.marrow	colon	duodenum	endometrium	esophagus	fallopian.tube	gall.bladder	heart	kidney	liver	lung	lymph.node	ovary	pancreas	placenta	prostate	rectum	salivary.gland	small.intestine	smooth.muscle	spleen	stomach	testis	thyroid	tonsil
ENSG00000080618	44.47497422	7.206553136	7.710732645	7.076483247	0.349501332	2.250468258	2.25966153	8.286802043	5.089047849	5.880105927	20.76368199	2.132351749	6.901382324	1.956821284	3.724301088	3.981908987	8.449444746	2.831897662	62.73285057	8.615816667	3.60030173	2.880109934	3.328552502	11.49555059	5.702145379	6.025493895	5.747974249	2.695784226	1.110594341
ENSG00000080644	0	5.080568426	0	0	0	0.274482289	7.568185052	52.57385885	0	12.22803414	30.56318462	0.585645903	0	2.083625918	0.593783056	0.180302015	4.829657319	1.023194498	2.358946657	0	12.207356	1.700651386	0.626050056	0	0	1.93139656	14.25236724	0	1.734489383
ENSG00000080709	0	0.116131249	0	0	0.071402362	0.008976433	0.097011593	0	0	0	0	0	0	0.013383901	0	0	0.420767788	0	0	0.079503805	0.187577763	0	0	0	0	0	0	0	0.003496259
ENSG00000080802	0.648089262	0.810984765	0.090423832	0.445899628	0.417546738	0.426530608	0.753823045	0.547195014	0.779014333	0.89708734	0.813357827	0.13878091	0.258309104	0.527667994	1.370032386	1.022972335	0.051977027	0.161120684	0.446655725	0.571722816	0.875596836	0.414463143	0.926011133	1.110185895	0.868992844	0.48044075	3.827003438	0.034741643	0.755579712
ENSG00000080815	0.042006074	0.108601478	0	0.057319728	1.216876039	0.023931062	0.519299172	0.140991342	0.031455019	0.099919083	0.229852115	0.04714809	0.364412306	0.10132077	0.25760396	0	0.15211485	0	0.413112995	0.566076528	0.235050314	0.084293737	0.220104654	0.012925187	0.053711005	0.297525708	0.129136273	0.125657767	0.480378794
ENSG00000080819	2.61458794	9.667104235	3.76720108	7.992644634	11.69732354	7.584015045	20.84272173	7.310751344	5.175171651	8.98560542	9.184638868	10.10560792	1.640782419	31.68766542	11.89374398	8.46011969	9.716948123	3.239419828	12.1364773	7.206121495	7.296160414	2.216497412	27.23604562	3.184078232	2.237493035	3.427936104	13.61455876	12.11667297	7.071626027
ENSG00000080822	0.106844977	0.021893311	0	0.032023989	0.267544474	0	0	0.063749816	0.495259073	0.058881878	0	0.099838123	0.140236961	0.121812207	0.934934938	0.062947311	0.034620537	3.740600814	0.180717195	0.026729515	0.048868115	0.945778474	1.053046081	0	0.019812713	0	0.860838503	0.328247371	0.028081394
ENSG00000080824	309.1341054	602.6479915	478.6145937	607.593389	600.8381323	359.3611141	577.3491246	773.4423466	408.0398375	1085.824396	534.0492792	316.6684688	398.4556982	378.4570202	658.3925076	522.5136092	568.2748483	635.8296122	409.8065904	495.8008913	366.9854956	343.7272248	597.0076113	381.4066618	530.7890317	312.4198152	1513.972861	413.2883015	562.6880839
ENSG00000080839	0	0.672525929	0.050848645	0.062635814	0.673138663	0.440362164	0.766786157	0.267812136	0.272460955	0.358833089	0	0.006873868	1.713231743	2.108363166	0.454698583	0.035798418	0.003144131	1.092682092	1.560474723	0.029817546	0.144559137	3.773513933	0.412454205	0.03127457	0.041083671	0.510307764	0.17261558	15.66253457	1.308670823
ENSG00000080845	0.369519636	0.803214116	1.974488702	1.481596397	5.030962691	1.442680688	2.803750718	2.227648763	3.31265002	2.231738613	2.455177744	0.737768074	0.56189514	1.158842631	2.425661872	1.40295793	2.640018149	1.801900706	1.662035616	3.490778446	2.554573924	0.981164661	2.448319265	1.730710148	1.379451721	1.265591769	3.270080608	2.111418268	1.231377159
ENSG00000080854	0	0.03737439	0	0	0	0	0.35714665	0.002096535	0.006795659	0	0.138246325	0.02071992	0	0.001317551	0	0	0	0	0	0	0.024606366	0	0	0.006695211	0	0	0.016911652	0	0
ENSG00000080910	32.71322548	3.044449942	1.427439994	2.025881004	0	0.984846306	1.133833319	2.098894163	11.95156608	2.080262096	5.876573794	1.304777789	4.944938981	2.081976768	2.042509993	1.430626784	4.978724382	1.087142591	2.026677712	0.703346199	3.043552	0.909517354	2.147699068	3.929516794	2.978816033	5.289693162	3.220114043	0.320065251	0.231656715
ENSG00000080986	1.245961169	0.305220901	0	0	122.5451313	0.155716151	0.044011057	0	0	0.879903068	0	0.083755239	0.075554517	0.048125192	0.143954903	0.047021012	0.869254539	0.018167811	0.089751601	0.169436888	0	0.115827787	0.468602931	0	0	0.157724778	0.100645534	0	0.332132361
ENSG00000081014	0.012934446	0.032423641	0.017861774	0.458258727	0.125650112	0.292055775	0.093065849	0.005681218	0.005531188	0.015395186	0.053371957	0.009189451	0.018920959	0.032011498	0.032463848	0.089115096	0.035071205	0.464592775	0.179147887	0.081702264	0.083606037	0.00464225	0.059105494	0.029669959	0.021284187	0.030330513	0.406394712	0	0.685570941
ENSG00000081019	2.062772591	0.659173383	0.202602352	1.246485101	1.855876171	0.507210568	0.280085855	0.63669575	0.229644583	1.459901108	0.189440417	0.020184313	0.194242089	7.243066294	1.372505984	2.145739677	0.373332106	0.709668777	0.422790395	0.403299364	0.596565129	0.32596122	0.51639938	0.789182078	0.520087403	0.333233375	0.105428048	0.699894826	1.192679356
ENSG00000081026	0.02996614	0.029552786	0.069179334	0.031947078	0.16544182	0.153962508	0.548943899	0.264153149	0.191134401	0.233149144	0.09394049	0.009679079	0.591342284	1.411432425	0.400569424	0.406451455	0.135210472	0.413086675	0.2013156	0.347067058	0.310479123	0.286273279	1.874061568	0.165393415	0.034115852	0.969377252	0.241687005	0.34728366	0.082918913
ENSG00000081051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.139220948	0	0	0	0.756080871	0	0	0	0	0	0	0	0	0	0.024666282
ENSG00000081052	0.058715216	0.059912746	0.060884463	0	1.428331721	0.014607111	0.025271871	0.135735561	0.0348367	0.043685735	0	0.016910018	8.261871553	0.008034059	0.832928854	0.011411197	0	0.039643066	0.008291672	0.02149879	0.160233357	0	0	0.072561089	0	0.057977541	0.944116108	0.678203082	0.00697743
ENSG00000081059	0.408981268	0.275446924	1.876864899	1.024263445	0	0.365548265	0.61587694	3.635074714	2.361133111	4.074625924	0.362974575	0	0.151188495	0.338855324	0.285564153	4.876936264	0.92818803	1.494914847	0.233392655	0.967000484	0.210765171	0	0.703702549	2.897701292	0.04074998	0.127567393	1.341371277	0.111447766	2.803246056
ENSG00000081087	0.243568562	0.308891982	0	0.101856637	0	0	0	0.096438367	0	0	0	0	0	0.014311623	0.244638892	0	0	0	0.144090133	0	0	0	0.101715498	0	0.450835516	0	0.091356232	0.171774714	0.33229547
ENSG00000081154	7.152735602	33.34662255	50.59813604	45.03540311	67.44391779	28.20031973	2.869082737	50.42661152	31.17077221	101.7871389	14.85296989	17.10860833	17.66984466	11.59592245	68.34552669	57.21170477	36.2585411	81.61322235	8.073548108	1.255052308	12.85429998	17.65420746	64.23632588	33.90735681	27.82423505	21.45642566	13.75606071	17.47621	43.99683369
ENSG00000081177	1.254234802	0.602092118	0.148046525	0.41029645	0.384729044	1.223178835	2.033297704	1.23604737	0.916236368	2.445560646	0.797727812	0.787415664	0.95323055	1.722821908	1.323034014	1.30627734	0.680234036	7.28363028	0.443699701	1.127756137	1.877757149	2.761264841	1.424624591	0.414439148	0.824701624	0.236217997	2.174875131	0.78940024	0.316208765
ENSG00000081181	0.655763356	0.068246217	0.248570953	0.065114043	0	0.135685094	0.145052576	1.356874165	4.851357491	0.241254061	0.252762474	0.02102661	6.163645665	0.088904171	0.133275782	0.386348095	0	1.117728637	1.389133898	53.67994812	0.442297333	0.031294659	0.573073342	0.338358137	0.23721454	0.111154596	0.222652124	493.6821867	0.176250349
ENSG00000081189	0.689601316	1.429289862	5.04892193	3.277742722	0.961202832	3.874905471	1.808741483	2.9848022	1.828619828	4.301378879	0.619862874	2.632691843	0.268124819	2.091331945	2.337635883	4.529591896	0.496687991	1.484561108	1.600694416	0.784152993	0.87433714	0.306493957	4.701683398	1.775087332	1.344024625	0.82411515	1.911885854	0.802196211	6.748042659
ENSG00000081277	1.129770584	8.143663293	7.149524761	0.427352078	2.478579219	3.212996359	2.662912444	0.157009037	23.35824801	1.190222109	0.311486419	9.013850079	0.467150121	0.145754865	11.92530369	0.405315294	87.734345	1.937824792	0.859467688	12.07222408	0.226142462	2.519078474	2.250171523	0.374334112	0.197406832	0.344563081	0.241812971	0.272864548	30.17123801
ENSG00000081307	2.280165296	9.02078543	2.784771997	5.061853973	6.078284029	5.432096626	9.854031037	14.37323724	6.957034376	6.461766513	14.34949449	2.060448343	6.602859951	8.232256379	10.47611615	6.329484264	14.60915006	19.27446043	5.571044289	4.285870118	5.4356791	31.02245748	10.6808224	4.499041015	5.284370253	8.650293897	9.545433035	11.33912269	13.32953796
ENSG00000081320	0.077706201	0.407038406	0.142835719	1.217394396	4.173028911	0.024543602	2.343740998	0	0	0.001012722	0.012171629	0.513106617	0.553684216	0.149871743	0.635075092	2.683745171	1.037807211	0	0.492762791	0.564253415	0.101846438	1.025859164	1.087649844	0.084277811	0.416452123	0.215888177	0.175134903	0.112634422	5.545122047
ENSG00000081479	1.264786682	0.053788872	0.232760827	1.032096928	4.854580284	0.08037122	0.098814033	0.148333387	0.077420764	0.027138773	0.045459819	0.037618199	54.92437741	0.034164389	0.315665288	0.838286076	0.534474758	0.544146503	1.590923251	0.063514033	0.064657507	0.224942893	0.116159479	0.103302152	0.437987681	0.071335136	0.177962142	3.590008532	0.181099196
ENSG00000081692	0	0	0	0	0	0.007536593	0.531797471	0	0	0.12307236	0	0	0.036054834	1.564923302	0.025009787	0.038122869	0	0	0.320158623	0.011599823	0.042595727	0.069628884	0	0	0	0	0.075198977	0	0.004482054
ENSG00000081721	0.595569679	0.178562797	0.405044195	1.657208832	0.024235512	0.444264639	2.94959864	1.06365775	0.344967374	46.0225373	0.883086943	1.323462891	0.480751897	0.281806732	6.725287851	0.714925761	0.584568225	5.518742942	0.784604776	0.124663382	0.61683724	0.564028111	0.513021393	0.519832404	0.939332533	30.06318293	2.65494603	0.294506502	2.013733386
ENSG00000081760	0.395143916	0.234370185	0.23374681	0.624186129	2.372587211	0.267047828	3.027222376	0.257717826	0.225376166	0.364421094	0.401506038	0.295004511	0.221990959	0.097806582	1.015454834	0.144639937	0.537551433	0.900475182	0.667794945	3.337047139	0.518508953	3.480775871	0.292195828	0.071195638	2.526348814	0.983074738	0.342026022	0.632330105	1.332484856
ENSG00000081803	0.096938201	0.278828488	0.031660953	0.146624989	0.070987822	0.115130414	0.13238901	0.105675703	0.15807306	0.137499575	0.067026388	3.062498119	0.084098863	0.116093555	0.086371236	0.037470713	0.144849275	0.747136057	0.045302179	0.961529537	0.021579496	1.345439448	0.294379161	0.292576664	0.01050259	10.96213051	0.072578882	0.050251157	0.060948021
ENSG00000081818	0.002175606	0.010684237	0	0	0	0	0.005846312	0	0	0	0.033977015	0	0.00538836	0	0	0	0	0.031253786	0.001821385	0.018569476	0	0	0	0.035567157	0	0	0	0	0
ENSG00000081842	0	0.271081	3.87038537	1.283765357	0	0.012255623	9.769848277	0	0.477061643	12.43931617	3.331759607	0.020158878	0.018177769	0.287060024	7.109633883	0.007238814	0	0	0.405305933	0	0	0	9.17689752	0.111470333	4.149674191	0	0.003323406	2.053496166	0
ENSG00000081853	0.050178985	0	0	0	0	0.093933555	0.037727304	0.691741029	1.214987746	0.00284411	1.4428803	0.847628652	0.104138502	0	0	0	0	0.068623531	0.036188347	0.167876517	2.947239226	0	0.127148234	0.347249926	0.469284066	0.004471924	0	0.607667571	0.012947453
ENSG00000081870	3.776373887	11.26984981	6.463349237	17.27350547	1.568787388	20.28237142	21.64013388	18.96061134	11.98792316	70.74576767	17.57325194	3.818364331	11.29617386	13.50144018	22.84410867	19.57270671	11.93980961	3.460499662	10.04184558	12.7725675	17.54045984	2.528921472	16.47067058	15.04817816	19.59162484	15.51393141	27.70414978	13.15152019	25.39130489
ENSG00000081913	0	0.019513478	0.027940586	0.152044335	0	0.030961691	0.047553963	0.17592022	0.025421631	0.127411147	0.014403852	0.01692029	0	0.025170825	0.494404104	0.042039281	0	0.031083725	0.01713507	0.374526355	0.03681912	0.031283722	0.025950763	0.136833396	0	0.022418814	0.309764698	0	0.008446642
ENSG00000081923	1.047693746	0.145592547	0.541488221	1.279314514	0.382839232	12.67439814	1.138739677	0.209701653	0.213638021	0.462534466	0.96916787	9.301463703	0.330774008	0.129116442	0.506371203	0.662515337	0.146770391	7.472198376	1.518330407	0.761578567	2.924654673	1.444976465	4.127734662	0.149962583	0.030390862	2.143478465	0.841313753	0.499275238	1.167499278
ENSG00000081985	0	0	0	0	0.423277134	0	0.215709284	0	0	0	0.077234909	0	0	0	0.767438201	0	0.088712236	0	0	0	0	0	1.261492562	0	0	0	0.1662193	0	0.008047838
ENSG00000082014	0.008627121	0.133560201	0	0.02311091	0.193894659	0.027311148	0.086279582	1.193359194	0.067751668	0.302999214	0.049798618	0.144232362	0.060237328	0.006624785	0.023007025	0.01707048	8.046039225	0	0.095313269	0.275912038	0.143074495	0	0.074405301	0.221701948	0	0.018435595	0.474500397	0.082644383	0
ENSG00000082068	0.096688793	0.705913084	0.397030216	0.890560141	0.710528481	0.823545663	0.770039847	0.408378201	0.040195829	0.891402353	0.41819647	0.172396975	0.67415264	0.538192569	0.900816338	1.362858142	2.202350315	1.178225483	0.385191152	0.388451719	0.752848439	5.361639191	1.660568705	0.190425335	0.227086212	0.421515969	0.58243937	0.829082688	1.693446876
ENSG00000082074	0.689313538	1.35320467	4.405797183	2.304717375	6.01407108	0.70901544	1.273948551	0.399696132	1.557972006	0.338720887	1.852254812	0.522204599	0.274621887	2.300114321	2.969682949	25.60772487	2.776518514	3.96993363	0.420821358	1.476973396	0.922007643	0.711126253	4.819397987	0.1508906	9.86975362	0.377393767	0.239209672	0.106672927	9.917280636
ENSG00000082146	0	0	0	0	0	0	0.072691555	0	0	0.04239957	0	0	0	0.496154239	0	0	0	0.142301388	0.029277962	0	0	0	0	0	0	0	0.112088857	0.213199804	0
ENSG00000082153	6.004259414	6.397293894	14.32943156	19.30632978	5.829966862	5.779737965	8.684768653	8.867104466	6.567317564	10.32765041	10.46159506	2.186290065	3.23451173	8.416490408	22.35706566	10.66272755	10.76966204	33.99602672	8.240348797	7.907483718	7.133659606	13.11670673	7.872356227	10.96735786	18.23392918	9.556924947	6.720292772	6.02140907	19.79867711
ENSG00000082175	0	0.060802144	0.143959281	0.218589769	0.102509065	0.006902687	0.04602163	30.09516406	0	15.35177547	0.412404275	0.100116933	0.049059877	0.018635094	0.040833141	0.038719019	0.100171045	0.082756135	1.802927913	0.044421216	1.383596324	0.069641036	0.616884178	14.43229399	0.002176341	0.045917133	0.143307462	0.049439584	0.031930785
ENSG00000082212	8.059357911	21.4057639	27.36619327	12.0738997	5.520688034	15.39007596	40.0337808	7.055103733	15.00367271	12.81337242	19.37444632	36.64872571	11.43982607	8.131208465	25.45361197	14.64043274	25.0279556	12.99719358	8.089955917	12.95697	18.62910729	72.4420377	37.1722692	14.81801368	52.94006129	17.04675147	52.31373173	32.912699	24.10366096
ENSG00000082213	0.014068773	0.081728467	0	0.389217261	0	0.164830159	0.137295367	1.035749954	0.157223154	1.521253715	0.092416697	0.043080412	0.057065138	0.215331	1.206689588	0.866877225	0.228555054	0.901400516	0.198635932	0.210649961	0.510006004	0.264399949	0.492568097	0.216428197	0.730930071	0.158755909	0.548666452	0.461899716	0.784007714
ENSG00000082258	0.761623891	0.123681865	0.433310958	0.692408641	0.007386928	0.163113564	0.111921754	0.043293193	0.101082145	1.245940528	0.412469326	0.318307084	0.414597096	0.150744293	1.221539709	0.245330505	0.608661623	0	0.133425746	0.233068887	0.126491495	0.106548635	0.300692288	0.45740591	0.376394515	0.114225074	0.679534059	19.49435543	0.105797104
ENSG00000082269	25.9144575	0.000469018	0.083493287	6.819402594	0.019313061	1.901962445	2.019146737	0.386039125	0.311405533	0.333063608	10.92407955	0	0	0	3.199898204	4.671625347	0.056587706	2.651957681	0.042339246	0.153034234	0.041403515	0.005425193	0.148754989	0	0.401649183	0.067163513	0.075576876	0	0.014085552
ENSG00000082397	14.73435236	26.96755553	13.82337809	8.186675011	3.792040476	73.82074489	46.91878197	13.9417259	6.959532155	50.09382519	23.96871487	2.264957282	62.16128423	2.456310673	23.54697613	9.622893252	16.39366192	3.00715095	33.14521004	13.11114207	20.34567732	10.42879932	75.89307945	6.610354089	14.67614767	24.35469038	25.51422673	6.418822732	7.992751802
ENSG00000082438	2.016846733	10.51562205	1.997934465	3.669274423	3.327571954	0.6105644	3.174258152	1.800354564	1.792366713	1.665710588	2.519337441	0.906912277	18.9492483	13.68796803	3.992729172	2.821955776	6.294183445	5.085211383	29.25225125	6.485991935	2.874626739	6.734433669	5.750404008	0.879919212	1.139532373	3.143165861	1.066079309	5.366341634	2.403015348
ENSG00000082458	0.099734449	0.544095978	0.48384833	0.979897449	0.073942431	1.952191988	3.165375064	2.166665654	1.415848848	5.769398758	1.527624567	0.411849991	2.069694878	0.540651301	1.920331286	0.614703023	1.528370741	7.770681165	1.690812682	2.810221157	4.759080971	3.076041498	3.683653028	1.426304338	3.141473444	1.862399925	1.105422729	1.550005395	0.414258152
ENSG00000082512	0	0.022584679	1.757515071	0.021539941	0.263350312	0.322679087	0.207941746	0.910814823	0.064276497	0.150772243	0.307298216	0.026775459	0	0.021774476	0.137677081	0.327802404	4.704712541	0.265795985	0.010271567	0.526005581	0.091354968	0.041093911	0.00881294	0.126277718	0	0.064965041	0.009500365	20.68433098	0.290355859
ENSG00000082515	0.751521666	3.608545785	0.6134306	0.777508746	1.758987771	4.675065925	8.132157897	2.763337226	1.882069468	6.17197531	0.964712335	24.80618585	9.472320574	2.782025902	3.289886012	1.448137025	1.000930446	7.049920883	0.821616763	6.508512741	4.280357725	7.086715795	7.847124317	1.333073416	1.754449732	1.393171892	3.312629165	5.703750322	3.679349649
ENSG00000082516	0.359867064	0.911736846	1.268536189	1.655962596	1.757565333	1.110525751	1.861523557	1.703514993	1.309610606	1.576140861	1.019337188	0.495057394	0.569451682	0.89266984	1.749772404	1.749821099	2.55840682	10.15854348	1.294876704	2.942933047	0.873455352	1.540611524	1.04913256	0.928466338	1.514104084	0.651127093	1.949255804	1.179071593	2.054572006
ENSG00000082701	0.685080795	1.580417983	0.866805355	2.141140018	1.279260139	2.049416712	3.773040312	2.793507818	1.690462898	2.283877938	1.708251936	5.57618249	1.613828155	1.372092704	1.747810585	1.339867596	2.874018772	4.692569591	3.16250157	1.163950289	4.03966577	7.308365537	2.104032414	4.768247603	1.544386165	1.340978866	2.545775388	3.452588761	1.490232436
ENSG00000082781	1.049060694	2.436231633	0.248811716	1.890611004	0.604170703	1.234145283	2.916648578	4.031946368	2.171509655	1.733343929	3.739173684	2.465602024	2.597580903	0.866793179	4.780186463	3.048920576	2.879363232	0.539219724	3.291401983	2.290205039	1.998148115	1.356267962	1.577354892	5.565238103	3.490671414	2.392986589	1.027715626	0.820950359	0.941286353
ENSG00000082805	2.207980845	3.204976147	2.085526462	2.679122232	5.522720089	5.950038999	6.051345999	4.813814012	6.995197986	3.41353253	3.993941146	6.244305512	3.452638723	4.782687586	3.396591933	1.670824516	12.73396728	3.645816584	6.378077836	6.727286277	4.587093748	1.505735715	3.763056309	5.9967454	1.539682153	2.715183049	5.284138984	3.031533255	1.93696983
ENSG00000082898	30.7467388	12.53031624	8.88187433	12.22165699	30.20853517	7.557957382	15.67761877	28.22394554	8.820701492	25.10215257	14.56959789	9.77299352	7.161732473	6.606494438	24.91425473	19.66226291	14.89948416	13.21727305	24.3380957	14.83638482	12.33332562	11.30766084	12.28948546	13.52063007	19.78478336	9.63979729	61.8423693	16.43311427	18.09601453
ENSG00000082996	14.29207631	0.435561667	1.485739118	1.328344994	6.162411121	0.380071399	1.557995644	2.203576483	0.164862864	1.298149126	5.492364141	0.272073683	1.10322402	2.86187774	0.742975165	1.43637442	0	0	5.776781588	0.903513261	4.187212189	0.375504312	1.784081484	0.157869121	1.543504163	2.750165107	0.922477926	0.530559811	4.461461214
ENSG00000083067	0.110310311	0.861337644	0.281062539	0.060196752	0.33008301	2.632441496	6.641658235	0.469585984	0.277390409	1.340936624	0.454001146	0.028427281	3.455910629	2.608295457	0.399136443	0.211766982	0.547705904	0.019980966	0.245976731	0.861313562	0.157632984	0.477786432	5.757098189	0.092867075	0.27062773	0.265102382	0.727048482	0.247272605	0.037413314
ENSG00000083093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011211372	0	0.197846083	0	0.009512574	0	0	0	0	0	0	0.000510206	0	0	0.003604523
ENSG00000083097	0	0.008709844	0	0.455623828	0	0.056483382	0.029816707	0.07968406	0.028850529	0.133313189	0.00838291	0.028579403	0	0.03185258	0.02122774	0.023705658	0.053834588	0.001161357	0.007806075	0	0	0.041577554	0.560807543	0	0.006762459	0	0.139619453	0	0.001288037
ENSG00000083099	0	0	0.382871038	0	8.574460847	0.005459513	0	0.474769548	0	0	0.104954571	0	0	0.420803081	4.083996429	0	0	7.579362075	0.876049059	0.0913594	0	0	0	0	0	0	0	10.46149498	0.406755101
ENSG00000083123	4.038971805	7.70023833	0.79428973	3.777518909	1.699773678	3.031580684	17.22441243	7.320059292	2.095301423	7.129787186	4.266798081	40.43466014	34.50145843	37.32475958	4.769609695	3.232443942	4.130111009	21.10137017	5.192535036	12.3794722	9.169688585	22.45175778	4.59931393	3.974527647	8.118537897	5.542517454	31.84703567	61.22648273	2.777556261
ENSG00000083168	0.257082162	0.022090183	0.332729206	0.104124786	0.273990154	0.109172965	0.324367019	0.135177084	0.646957838	0.22646201	0.867278706	0.028625382	0.12914832	0.0271582	0.8242542	0.153635656	1.088565124	0.323954487	0.072420121	0.097793916	0.071054064	0.028819327	0.591868541	0.171210893	0.073091537	0.162116631	0.216045901	0.138359138	0.159906746
ENSG00000083223	0.051218585	0.162108245	0.449551019	0.225803694	2.717630214	0.619448829	1.010812869	0.785847595	0.331472757	0.419238968	0.168876343	0.303447047	0.413101368	0.818350151	0.579913845	1.105738298	0.483976846	2.14052299	7.644085686	1.232477882	0.390775758	0.160612215	1.424889062	0.134004376	0.127472864	0.651432614	1.906749235	0.225929389	0.838594453
ENSG00000083290	0	0	0.01756082	0	0	0	0	0	0	0.015810361	0	0	0	0	0.009677741	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011221344
ENSG00000083307	0.45045735	0.010801897	0.46465032	0.435007527	0.070122167	0.271456636	0.395323273	0.044034619	0.55075793	0.973074981	0.044691685	0	0.141369664	0.088445408	1.115081146	0.02211637	3.328153316	0.411836223	1.655422807	1.691151617	0.226907278	0.387085025	0.231917308	0.081354763	0.275464043	0.082202743	0.223281955	0.218095798	0.147593994
ENSG00000083312	5.05902682	8.488883927	5.4814934	8.97681489	8.965021891	10.19570921	12.6821586	11.09780238	7.400697549	20.86981558	10.17911417	5.96358043	6.13451013	4.644605766	13.77367885	15.13633346	19.09416201	12.53077514	20.70302508	10.61373382	11.19869926	9.244033699	10.20141609	9.043051997	11.14454106	6.92346854	39.16006905	10.9505965	13.03165866
ENSG00000083444	4.825686386	2.307338454	0.931639484	4.874918593	0.873987016	1.055211877	1.988778968	12.31553877	5.856512906	2.787306446	7.194708038	2.438992872	0.785319505	2.803194988	11.21904867	1.301064368	5.042568996	3.384347164	9.541196768	2.247844477	2.017943341	2.684222113	0.966279203	2.26055859	2.371557396	1.139335566	3.650498306	4.541988976	1.117832339
ENSG00000083457	0	0.011863268	0	0	0	0.037673701	0.100823058	0.056420609	0	0.026681572	0.020815366	0	0.007623227	0.219960613	0.024200323	0	0	0	0.044153327	0.014593482	0	0	0.668923707	0	0.008767986	0	0	0	0.01403825
ENSG00000083520	0.785371616	1.660556419	3.886722883	4.731067369	3.410804942	1.641509306	4.739489381	3.487591882	2.537346941	6.629406682	2.606576807	0.677799656	1.858441999	1.29617184	6.023638841	3.812955211	4.784590532	3.002209164	3.94537912	3.321765164	1.651551702	3.259247648	5.329897217	2.16898338	1.880429072	1.262663867	9.140102036	4.687375111	4.787476955
ENSG00000083535	0.200905393	0.15261045	0.218945597	0.188494953	0.202327689	1.17972058	0.42365103	0.530392563	1.494134627	5.911971413	0.12378366	0.087873788	0.216459882	0.054400957	0.177612902	0.145428566	0.243432871	0.09307236	0.036603868	0.486755035	0.311981761	0.129089101	1.342646626	0.073397122	0.042724195	0.712320234	0.767091713	0.915185801	0.319042798
ENSG00000083544	0.249875708	0.174555875	0.025828747	0.280812545	0.42201726	0.309987399	0.476789461	0.174299353	0.060778662	0.367238188	0.135875981	0.026783285	0.304287158	0.270406609	0.210230284	0.143851308	0.73318751	0.629877463	0.189669161	0.075685992	0.118096519	0.25382784	0.619912007	0.816470673	0.16672785	0.204953102	0.159459118	0.752306859	0.928869619
ENSG00000083635	0	0	8.273660268	0.229211259	0	0	0.049964792	0.070862372	0	0	0	0	0.011481738	0	0.009269171	0	0	0	0	0	0	0	0.22593374	0	0	0.097951034	0	0	0.022851685
ENSG00000083642	8.116673803	2.369063579	1.806080477	2.711061477	39.20485072	3.058026123	8.045651074	10.38145948	2.459051718	9.850661017	3.208163078	3.745814283	3.614686828	1.317193704	4.843246164	6.246892069	7.279152737	4.877323811	6.637986375	4.008697985	4.459234585	2.693214482	6.753398216	3.092503022	4.158494216	2.014141601	12.04670039	19.3980952	6.062443173
ENSG00000083720	32.12567765	13.95474221	11.3261955	9.387716655	18.97411383	18.23418966	17.54513325	17.30475946	21.0068416	13.02051494	13.64195561	377.0673295	69.91437612	1.935292382	18.52128204	20.86258324	12.85804539	17.75141043	0.991131664	23.45702738	19.23106212	39.94556082	19.40694411	15.78548125	14.2003853	35.0469804	13.79049145	112.5995696	15.49461687
ENSG00000083750	13.17905804	8.018939166	5.1655775	5.699214595	28.49957658	3.777990722	16.26070059	10.1180606	4.292591557	10.55809791	5.129567788	6.057495083	5.300485985	1.314822226	9.407351002	8.039205577	6.873840545	6.314530316	3.75928285	3.012962027	5.101589671	4.303942181	2.466239071	3.538727762	7.064251054	5.666253115	3.750011543	15.14654656	3.776807766
ENSG00000083799	0.181864046	0.312470418	0.362899146	0.253779909	1.074550881	0.319792984	0.84394508	1.882933718	0.317109346	1.240860523	0.172571763	0.291839782	0.432249802	0.862355467	0.329312728	1.857555864	1.19343207	1.566065541	0.951158718	0.240302355	0.82909605	0.356425908	0.975136119	1.299979606	0.589133489	0.099098007	0.963388925	0.151566705	1.057726372
ENSG00000083807	0.941263649	0.181469552	0.200521469	0.303971168	0.548533027	0.485907502	0.340449542	0.128191309	0.86593138	0.01988822	1.130101777	0.760708685	0.518020453	135.3385048	0.431984125	0.081644506	0.79060433	0.586436775	0.140744249	1.342293618	0.132430062	0.356401604	4.452041958	0.794660238	3.752920122	1.488010439	0.571466321	0.057986828	0.358596928
ENSG00000083812	0	0	0	0	0	0.00432656	0	0	0	0.128339402	0	0	0	0	0.006428285	0	0	0	0.003814505	0	0	0	0	0	0	0	0	0	0.066138991
ENSG00000083838	0	0.039221511	0.182275047	0.028204098	0	0.088058848	0.062408863	0.023070873	0	0.210958758	0.081495291	0	0.085929572	0	0.054821767	0.112598869	0.555592592	0	0	0	0.044272023	0.008896369	0.011911522	0	0	0.087764483	0	0.017057976	0.031898163
ENSG00000083844	0.263089539	0	0.433666371	0.04110798	0.292949231	0.030755453	0	0	0.233724131	0.058715623	0	0.042073764	0.13756179	0	0.012137692	0	0.138271257	0	0	0	0	0.077453461	0	0.616906214	0.106110766	0.003034452	0	0	0.014304935
